year,municipality,municipality_id,district,district_id,typology,layout,rent_type,volume,value,shape_Length,shape_Area
2019,Abu Dhabi City,41,Yas Island,1330,Apartment / Duplex,1 bed,new,58.000000000000000,4482416.000000000000000,23604.657354876042518,28738344.954181831330061
2019,Abu Dhabi City,41,Yas Island,1330,Apartment / Duplex,3 beds,new,24.000000000000000,4242500.000000000000000,23604.657354876042518,28738344.954181831330061
2019,Abu Dhabi City,41,Yas Island,1330,Apartment / Duplex,unclassified,new,2.000000000000000,215000.000000000000000,23604.657354876042518,28738344.954181831330061
2020,Abu Dhabi City,41,Yas Island,1330,Villa / Townhouse,3 beds,new,58.000000000000000,10368000.000000000000000,23604.657354876042518,28738344.954181831330061
2020,Abu Dhabi City,41,Yas Island,1330,Villa / Townhouse,5 beds,renewal,92.000000000000000,19267800.000000000000000,23604.657354876042518,28738344.954181831330061
2021,Abu Dhabi City,41,Yas Island,1330,Apartment / Duplex,1 bed,new,156.000000000000000,10393662.000000000000000,23604.657354876042518,28738344.954181831330061
2021,Abu Dhabi City,41,Yas Island,1330,Apartment / Duplex,2 beds,new,212.000000000000000,22512793.000000000000000,23604.657354876042518,28738344.954181831330061
2021,Abu Dhabi City,41,Yas Island,1330,Apartment / Duplex,3 beds,renewal,27.000000000000000,4827245.000000000000000,23604.657354876042518,28738344.954181831330061
2021,Abu Dhabi City,41,Yas Island,1330,All property types,1 bed,renewal,43.000000000000000,2817250.000000000000000,23604.657354876042518,28738344.954181831330061
2019,Abu Dhabi City,41,Yas Island,1330,All property types,2 beds,renewal,59.000000000000000,7036169.000000000000000,23604.657354876042518,28738344.954181831330061
2020,Abu Dhabi City,41,Yas Island,1330,All property types,4 beds,renewal,82.000000000000000,16797500.000000000000000,23604.657354876042518,28738344.954181831330061
2022,Abu Dhabi City,41,Yas Island,1330,All property types,studio,new,260.000000000000000,13277203.000000000000000,23604.657354876042518,28738344.954181831330061
2024,Abu Dhabi City,41,Yas Island,1330,All property types,7+ beds,renewal,3.000000000000000,930450.000000000000000,23604.657354876042518,28738344.954181831330061
2024,Abu Dhabi City,41,Yas Island,1330,All property types,studio,new,198.000000000000000,17144847.000000000000000,23604.657354876042518,28738344.954181831330061
2024,Abu Dhabi City,41,Yas Island,1330,All property types,5 beds,new,71.000000000000000,24133500.000000000000000,23604.657354876042518,28738344.954181831330061
2019,Abu Dhabi City,41,Yas Island,1330,All property types,7+ beds,new,4.000000000000000,660100.000000000000000,23604.657354876042518,28738344.954181831330061
2022,Abu Dhabi City,41,Yas Island,1330,All property types,1 bed,new,674.000000000000000,37455064.000000000000000,23604.657354876042518,28738344.954181831330061
2021,Abu Dhabi City,41,Yas Island,1330,All property types,3 beds,new,156.000000000000000,28311658.000000000000000,23604.657354876042518,28738344.954181831330061
2020,Abu Dhabi City,41,Yas Island,1330,All property types,3 beds,new,84.000000000000000,14849560.000000000000000,23604.657354876042518,28738344.954181831330061
2023,Abu Dhabi City,41,Yas Island,1330,All property types,3 beds,renewal,183.000000000000000,31559397.000000000000000,23604.657354876042518,28738344.954181831330061
2023,Abu Dhabi City,41,Yas Island,1330,All property types,2 beds,new,385.000000000000000,39552127.000000000000000,23604.657354876042518,28738344.954181831330061
2021,Abu Dhabi City,41,Yas Island,1330,All property types,1 bed,new,156.000000000000000,10393662.000000000000000,23604.657354876042518,28738344.954181831330061
2025,Abu Dhabi City,41,Yas Island,1330,All property types,4 beds,new,174.000000000000000,46112583.000000000000000,23604.657354876042518,28738344.954181831330061
2022,Abu Dhabi City,41,Yas Island,1330,All property types,4 beds,new,71.000000000000000,17611991.000000000000000,23604.657354876042518,28738344.954181831330061
2019,Abu Dhabi City,41,Yas Island,1330,All property types,5 beds,new,147.000000000000000,31366101.000000000000000,23604.657354876042518,28738344.954181831330061
2022,Abu Dhabi City,41,Yas Island,1330,All property types,5 beds,renewal,123.000000000000000,29308672.000000000000000,23604.657354876042518,28738344.954181831330061
2022,Abu Dhabi City,41,Yas Island,1330,All property types,4 beds,renewal,140.000000000000000,31412189.000000000000000,23604.657354876042518,28738344.954181831330061
2021,Abu Dhabi City,41,Yas Island,1330,All property types,5 beds,new,52.000000000000000,13617962.000000000000000,23604.657354876042518,28738344.954181831330061
2020,Abu Dhabi City,41,Yas Island,1330,All property types,1 bed,new,54.000000000000000,3921639.000000000000000,23604.657354876042518,28738344.954181831330061
2021,Abu Dhabi City,41,Yas Island,1330,All property types,2 beds,new,245.000000000000000,27558103.000000000000000,23604.657354876042518,28738344.954181831330061
2019,Abu Dhabi City,41,Yas Island,1330,All property types,unclassified,new,2.000000000000000,215000.000000000000000,23604.657354876042518,28738344.954181831330061
2024,Abu Dhabi City,41,Yas Island,1330,All property types,studio,renewal,134.000000000000000,9350001.000000000000000,23604.657354876042518,28738344.954181831330061
2021,Abu Dhabi City,41,Yas Island,1330,All property types,7+ beds,new,3.000000000000000,860000.000000000000000,23604.657354876042518,28738344.954181831330061
2021,Abu Dhabi City,41,Yas Island,1330,All property types,3 beds,renewal,60.000000000000000,10940960.000000000000000,23604.657354876042518,28738344.954181831330061
2023,Abu Dhabi City,41,Yas Island,1330,All property types,unclassified,renewal,5.000000000000000,375450.000000000000000,23604.657354876042518,28738344.954181831330061
2024,Abu Dhabi City,41,Yas Island,1330,All property types,3 beds,new,365.000000000000000,64001338.000000000000000,23604.657354876042518,28738344.954181831330061
2024,Abu Dhabi City,41,Yas Island,1330,All property types,4 beds,renewal,118.000000000000000,29161927.000000000000000,23604.657354876042518,28738344.954181831330061
2019,Abu Dhabi City,41,Yas Island,1330,All property types,3 beds,renewal,27.000000000000000,4801250.000000000000000,23604.657354876042518,28738344.954181831330061
2019,Abu Dhabi City,41,Yas Island,1330,All property types,2 beds,new,64.000000000000000,7662334.000000000000000,23604.657354876042518,28738344.954181831330061
2020,Abu Dhabi City,41,Yas Island,1330,All property types,7+ beds,renewal,2.000000000000000,440000.000000000000000,23604.657354876042518,28738344.954181831330061
2023,Abu Dhabi City,41,Yas Island,1330,All property types,5 beds,new,39.000000000000000,10966751.000000000000000,23604.657354876042518,28738344.954181831330061
2023,Abu Dhabi City,41,Yas Island,1330,All property types,7+ beds,new,3.000000000000000,380000.000000000000000,23604.657354876042518,28738344.954181831330061
2025,Abu Dhabi City,41,Yas Island,1330,All property types,1 bed,new,468.000000000000000,42778937.000000000000000,23604.657354876042518,28738344.954181831330061
2025,Abu Dhabi City,41,Yas Island,1330,All property types,5 beds,renewal,59.000000000000000,15897328.000000000000000,23604.657354876042518,28738344.954181831330061
2022,Abu Dhabi City,41,Yas Island,1330,All property types,studio,renewal,84.000000000000000,5466657.000000000000000,23604.657354876042518,28738344.954181831330061
2025,Abu Dhabi City,41,Yas Island,1330,All property types,unclassified,renewal,1.000000000000000,105000.000000000000000,23604.657354876042518,28738344.954181831330061
2024,Abu Dhabi City,41,Yas Island,1330,All property types,unclassified,new,3.000000000000000,186644.000000000000000,23604.657354876042518,28738344.954181831330061
2020,Abu Dhabi City,41,Yas Island,1330,All property types,studio,new,47.000000000000000,3302500.000000000000000,23604.657354876042518,28738344.954181831330061
2019,Abu Dhabi City,41,Yas Island,1330,All property types,1 bed,renewal,36.000000000000000,2664067.000000000000000,23604.657354876042518,28738344.954181831330061
2025,Abu Dhabi City,41,Yas Island,1330,All property types,2 beds,renewal,275.000000000000000,33361893.000000000000000,23604.657354876042518,28738344.954181831330061
2020,Abu Dhabi City,41,Yas Island,1330,All property types,4 beds,new,117.000000000000000,24856000.000000000000000,23604.657354876042518,28738344.954181831330061
2022,Abu Dhabi City,41,Yas Island,1330,All property types,7+ beds,renewal,3.000000000000000,660000.000000000000000,23604.657354876042518,28738344.954181831330061
2023,Abu Dhabi City,41,Yas Island,1330,All property types,2 beds,renewal,391.000000000000000,39756248.000000000000000,23604.657354876042518,28738344.954181831330061
2021,Abu Dhabi City,41,Yas Island,1330,All property types,unclassified,renewal,3.000000000000000,205000.000000000000000,23604.657354876042518,28738344.954181831330061
2019,Abu Dhabi City,41,Yas Island,1330,All property types,unclassified,renewal,4.000000000000000,300000.000000000000000,23604.657354876042518,28738344.954181831330061
2020,Abu Dhabi City,41,Yas Island,1330,All property types,7+ beds,new,3.000000000000000,520000.000000000000000,23604.657354876042518,28738344.954181831330061
2023,Abu Dhabi City,41,Yas Island,1330,All property types,1 bed,renewal,358.000000000000000,21554553.000000000000000,23604.657354876042518,28738344.954181831330061
2025,Abu Dhabi City,41,Yas Island,1330,All property types,5 beds,new,66.000000000000000,18769891.000000000000000,23604.657354876042518,28738344.954181831330061
2019,Abu Dhabi City,41,Yas Island,1330,All property types,4 beds,renewal,9.000000000000000,1870000.000000000000000,23604.657354876042518,28738344.954181831330061
2020,Abu Dhabi City,41,Yas Island,1330,All property types,unclassified,new,4.000000000000000,375000.000000000000000,23604.657354876042518,28738344.954181831330061
2021,Abu Dhabi City,41,Yas Island,1330,All property types,unclassified,new,3.000000000000000,303000.000000000000000,23604.657354876042518,28738344.954181831330061
2021,Abu Dhabi City,41,Yas Island,1330,All property types,5 beds,renewal,122.000000000000000,28591881.000000000000000,23604.657354876042518,28738344.954181831330061
2019,Abu Dhabi City,41,Yas Island,1330,All property types,studio,renewal,45.000000000000000,3400084.000000000000000,23604.657354876042518,28738344.954181831330061
2022,Abu Dhabi City,41,Yas Island,1330,All property types,7+ beds,new,5.000000000000000,1219000.000000000000000,23604.657354876042518,28738344.954181831330061
2025,Abu Dhabi City,41,Yas Island,1330,All property types,unclassified,new,3.000000000000000,314000.000000000000000,23604.657354876042518,28738344.954181831330061
2022,Abu Dhabi City,41,Yas Island,1330,All property types,2 beds,renewal,204.000000000000000,23785482.000000000000000,23604.657354876042518,28738344.954181831330061
2023,Abu Dhabi City,41,Yas Island,1330,All property types,studio,renewal,128.000000000000000,8607575.000000000000000,23604.657354876042518,28738344.954181831330061
2024,Abu Dhabi City,41,Yas Island,1330,All property types,7+ beds,new,3.000000000000000,1105000.000000000000000,23604.657354876042518,28738344.954181831330061
2021,Abu Dhabi City,41,Yas Island,1330,All property types,studio,new,111.000000000000000,6375430.000000000000000,23604.657354876042518,28738344.954181831330061
2022,Abu Dhabi City,41,Yas Island,1330,All property types,2 beds,new,571.000000000000000,53971982.000000000000000,23604.657354876042518,28738344.954181831330061
2021,Abu Dhabi City,41,Yas Island,1330,All property types,4 beds,new,88.000000000000000,20381810.000000000000000,23604.657354876042518,28738344.954181831330061
2023,Abu Dhabi City,41,Yas Island,1330,All property types,4 beds,renewal,131.000000000000000,31841218.000000000000000,23604.657354876042518,28738344.954181831330061
2021,Abu Dhabi City,41,Yas Island,1330,All property types,3 beds,All types,216.000000000000000,39252618.000000000000000,23604.657354876042518,28738344.954181831330061
2020,Abu Dhabi City,41,Yas Island,1330,All property types,3 beds,All types,105.000000000000000,18280465.000000000000000,23604.657354876042518,28738344.954181831330061
2025,Abu Dhabi City,41,Yas Island,1330,All property types,4 beds,All types,283.000000000000000,75189512.000000000000000,23604.657354876042518,28738344.954181831330061
2025,Abu Dhabi City,41,Yas Island,1330,All property types,1 bed,All types,670.000000000000000,57419501.000000000000000,23604.657354876042518,28738344.954181831330061
2021,Abu Dhabi City,41,Yas Island,1330,All property types,2 beds,All types,334.000000000000000,36991479.000000000000000,23604.657354876042518,28738344.954181831330061
2020,Abu Dhabi City,41,Yas Island,1330,All property types,unclassified,All types,7.000000000000000,595000.000000000000000,23604.657354876042518,28738344.954181831330061
2020,Abu Dhabi City,41,Yas Island,1330,All property types,2 beds,All types,138.000000000000000,15845545.000000000000000,23604.657354876042518,28738344.954181831330061
2022,Abu Dhabi City,41,Yas Island,1330,All property types,1 bed,All types,813.000000000000000,46069318.000000000000000,23604.657354876042518,28738344.954181831330061
2022,Abu Dhabi City,41,Yas Island,1330,All property types,4 beds,All types,211.000000000000000,49024180.000000000000000,23604.657354876042518,28738344.954181831330061
2021,Abu Dhabi City,41,Yas Island,1330,All property types,1 bed,All types,199.000000000000000,13210912.000000000000000,23604.657354876042518,28738344.954181831330061
2019,Abu Dhabi City,41,Yas Island,1330,Villa / Townhouse,All beds,All types,289.000000000000000,61083201.000000000000000,23604.657354876042518,28738344.954181831330061
2023,Abu Dhabi City,41,Yas Island,1330,Apartment / Duplex,All beds,All types,2245.000000000000000,180627058.000000000000000,23604.657354876042518,28738344.954181831330061
2025,Abu Dhabi City,41,Yas Island,1330,Apartment / Duplex,All beds,All types,1610.000000000000000,181561311.000000000000000,23604.657354876042518,28738344.954181831330061
2024,Abu Dhabi City,41,Yas Island,1330,Apartment / Duplex,All beds,All types,2233.000000000000000,196203665.000000000000000,23604.657354876042518,28738344.954181831330061
2025,Abu Dhabi City,41,Yas Island,1330,Villa / Townhouse,All beds,All types,979.000000000000000,215808515.000000000000000,23604.657354876042518,28738344.954181831330061
2019,Abu Dhabi City,41,Yas Island,1330,Apartment / Duplex,All beds,All types,383.000000000000000,39669070.000000000000000,23604.657354876042518,28738344.954181831330061
2022,Abu Dhabi City,41,Yas Island,1330,Apartment / Duplex,All beds,All types,2131.000000000000000,168721936.000000000000000,23604.657354876042518,28738344.954181831330061
2022,Abu Dhabi City,41,Yas Island,1330,Villa / Townhouse,All beds,All types,546.000000000000000,124054912.000000000000000,23604.657354876042518,28738344.954181831330061
2021,Abu Dhabi City,41,Yas Island,1330,Villa / Townhouse,All beds,All types,554.000000000000000,119244706.000000000000000,23604.657354876042518,28738344.954181831330061
2020,Abu Dhabi City,41,Yas Island,1330,Apartment / Duplex,All beds,All types,405.000000000000000,39487026.000000000000000,23604.657354876042518,28738344.954181831330061
2020,Abu Dhabi City,41,Yas Island,1330,Villa / Townhouse,All beds,All types,414.000000000000000,85352596.000000000000000,23604.657354876042518,28738344.954181831330061
2021,Abu Dhabi City,41,Yas Island,1330,Apartment / Duplex,All beds,All types,755.000000000000000,69149996.000000000000000,23604.657354876042518,28738344.954181831330061
2023,Abu Dhabi City,41,Yas Island,1330,Villa / Townhouse,All beds,All types,496.000000000000000,121091053.000000000000000,23604.657354876042518,28738344.954181831330061
2024,Abu Dhabi City,41,Yas Island,1330,Villa / Townhouse,All beds,All types,880.000000000000000,194526099.000000000000000,23604.657354876042518,28738344.954181831330061
2019,Abu Dhabi City,41,Yas Island,1330,All property types,All beds,All types,672.000000000000000,100752271.000000000000000,23604.657354876042518,28738344.954181831330061
2020,Abu Dhabi City,41,Yas Island,1330,All property types,All beds,All types,819.000000000000000,124839622.000000000000000,23604.657354876042518,28738344.954181831330061
2025,Abu Dhabi City,41,Yas Island,1330,All property types,All beds,All types,2589.000000000000000,397369826.000000000000000,23604.657354876042518,28738344.954181831330061
2021,Abu Dhabi City,41,Yas Island,1330,All property types,All beds,All types,1309.000000000000000,188394702.000000000000000,23604.657354876042518,28738344.954181831330061
2023,Abu Dhabi City,41,Yas Island,1330,All property types,All beds,All types,2741.000000000000000,301718111.000000000000000,23604.657354876042518,28738344.954181831330061
2022,Abu Dhabi City,41,Yas Island,1330,All property types,All beds,All types,2677.000000000000000,292776848.000000000000000,23604.657354876042518,28738344.954181831330061
2024,Abu Dhabi City,41,Yas Island,1330,All property types,All beds,All types,3113.000000000000000,390729764.000000000000000,23604.657354876042518,28738344.954181831330061
2020,Abu Dhabi City,41,Al Reem Island,57,Apartment / Duplex,1 bed,new,2682.000000000000000,163284007.000000000000000,14025.183842866346822,12889332.855498872697353
2020,Abu Dhabi City,41,Al Reem Island,57,Apartment / Duplex,7+ beds,renewal,47.000000000000000,8564258.000000000000000,14025.183842866346822,12889332.855498872697353
2020,Abu Dhabi City,41,Al Reem Island,57,Apartment / Duplex,studio,new,409.000000000000000,17691679.000000000000000,14025.183842866346822,12889332.855498872697353
2021,Abu Dhabi City,41,Al Reem Island,57,Apartment / Duplex,7+ beds,renewal,73.000000000000000,12820451.000000000000000,14025.183842866346822,12889332.855498872697353
2021,Abu Dhabi City,41,Al Reem Island,57,Villa / Townhouse,3 beds,new,3.000000000000000,661986.000000000000000,14025.183842866346822,12889332.855498872697353
2019,Abu Dhabi City,41,Al Reem Island,57,Apartment / Duplex,1 bed,renewal,1828.000000000000000,116999596.000000000000000,14025.183842866346822,12889332.855498872697353
2019,Abu Dhabi City,41,Al Reem Island,57,Apartment / Duplex,2 beds,new,2270.000000000000000,203524774.000000000000000,14025.183842866346822,12889332.855498872697353
2019,Abu Dhabi City,41,Al Reem Island,57,Apartment / Duplex,4 beds,renewal,130.000000000000000,19199593.000000000000000,14025.183842866346822,12889332.855498872697353
2020,Abu Dhabi City,41,Al Reem Island,57,Apartment / Duplex,studio,renewal,235.000000000000000,10084665.000000000000000,14025.183842866346822,12889332.855498872697353
2020,Abu Dhabi City,41,Al Reem Island,57,Apartment / Duplex,unclassified,new,1.000000000000000,5000.000000000000000,14025.183842866346822,12889332.855498872697353
2020,Abu Dhabi City,41,Al Reem Island,57,Villa / Townhouse,2 beds,renewal,3.000000000000000,432000.000000000000000,14025.183842866346822,12889332.855498872697353
2019,Abu Dhabi City,41,Al Reem Island,57,Apartment / Duplex,1 bed,new,3498.000000000000000,225623919.000000000000000,14025.183842866346822,12889332.855498872697353
2019,Abu Dhabi City,41,Al Reem Island,57,Apartment / Duplex,2 beds,renewal,1561.000000000000000,144090341.000000000000000,14025.183842866346822,12889332.855498872697353
2019,Abu Dhabi City,41,Al Reem Island,57,Apartment / Duplex,3 beds,renewal,567.000000000000000,72258374.000000000000000,14025.183842866346822,12889332.855498872697353
2019,Abu Dhabi City,41,Al Reem Island,57,Villa / Townhouse,3 beds,renewal,5.000000000000000,696769.000000000000000,14025.183842866346822,12889332.855498872697353
2020,Abu Dhabi City,41,Al Reem Island,57,Apartment / Duplex,1 bed,renewal,2456.000000000000000,142286066.000000000000000,14025.183842866346822,12889332.855498872697353
2020,Abu Dhabi City,41,Al Reem Island,57,Apartment / Duplex,2 beds,renewal,2018.000000000000000,172162728.000000000000000,14025.183842866346822,12889332.855498872697353
2020,Abu Dhabi City,41,Al Reem Island,57,Apartment / Duplex,3 beds,renewal,684.000000000000000,83313936.000000000000000,14025.183842866346822,12889332.855498872697353
2020,Abu Dhabi City,41,Al Reem Island,57,Apartment / Duplex,4 beds,renewal,277.000000000000000,36153515.000000000000000,14025.183842866346822,12889332.855498872697353
2020,Abu Dhabi City,41,Al Reem Island,57,Apartment / Duplex,7+ beds,new,28.000000000000000,5645000.000000000000000,14025.183842866346822,12889332.855498872697353
2019,Abu Dhabi City,41,Al Reem Island,57,Apartment / Duplex,7+ beds,new,48.000000000000000,8377501.000000000000000,14025.183842866346822,12889332.855498872697353
2019,Abu Dhabi City,41,Al Reem Island,57,Apartment / Duplex,7+ beds,renewal,29.000000000000000,5048240.000000000000000,14025.183842866346822,12889332.855498872697353
2019,Abu Dhabi City,41,Al Reem Island,57,Apartment / Duplex,studio,new,486.000000000000000,23683177.000000000000000,14025.183842866346822,12889332.855498872697353
2019,Abu Dhabi City,41,Al Reem Island,57,Villa / Townhouse,4 beds,renewal,16.000000000000000,3182195.000000000000000,14025.183842866346822,12889332.855498872697353
2021,Abu Dhabi City,41,Al Reem Island,57,Apartment / Duplex,2 beds,renewal,2720.000000000000000,227169880.000000000000000,14025.183842866346822,12889332.855498872697353
2021,Abu Dhabi City,41,Al Reem Island,57,Apartment / Duplex,2 beds,new,2588.000000000000000,220444437.000000000000000,14025.183842866346822,12889332.855498872697353
2021,Abu Dhabi City,41,Al Reem Island,57,Apartment / Duplex,unclassified,new,1.000000000000000,1000.000000000000000,14025.183842866346822,12889332.855498872697353
2021,Abu Dhabi City,41,Al Reem Island,57,Villa / Townhouse,2 beds,renewal,2.000000000000000,278850.000000000000000,14025.183842866346822,12889332.855498872697353
2021,Abu Dhabi City,41,Al Reem Island,57,Villa / Townhouse,5 beds,renewal,6.000000000000000,2060000.000000000000000,14025.183842866346822,12889332.855498872697353
2019,Abu Dhabi City,41,Al Reem Island,57,Apartment / Duplex,studio,renewal,216.000000000000000,9738426.000000000000000,14025.183842866346822,12889332.855498872697353
2019,Abu Dhabi City,41,Al Reem Island,57,Villa / Townhouse,5 beds,new,6.000000000000000,2160000.000000000000000,14025.183842866346822,12889332.855498872697353
2019,Abu Dhabi City,41,Al Reem Island,57,Villa / Townhouse,7+ beds,new,1.000000000000000,1000000.000000000000000,14025.183842866346822,12889332.855498872697353
2020,Abu Dhabi City,41,Al Reem Island,57,Apartment / Duplex,4 beds,new,163.000000000000000,23640606.000000000000000,14025.183842866346822,12889332.855498872697353
2020,Abu Dhabi City,41,Al Reem Island,57,Villa / Townhouse,3 beds,new,4.000000000000000,840000.000000000000000,14025.183842866346822,12889332.855498872697353
2020,Abu Dhabi City,41,Al Reem Island,57,Villa / Townhouse,4 beds,renewal,14.000000000000000,2903546.000000000000000,14025.183842866346822,12889332.855498872697353
2019,Abu Dhabi City,41,Al Reem Island,57,Apartment / Duplex,3 beds,new,658.000000000000000,85414047.000000000000000,14025.183842866346822,12889332.855498872697353
2021,Abu Dhabi City,41,Al Reem Island,57,Apartment / Duplex,3 beds,new,895.000000000000000,107356764.000000000000000,14025.183842866346822,12889332.855498872697353
2021,Abu Dhabi City,41,Al Reem Island,57,Villa / Townhouse,5 beds,new,7.000000000000000,1724939.000000000000000,14025.183842866346822,12889332.855498872697353
2020,Abu Dhabi City,41,Al Reem Island,57,Apartment / Duplex,3 beds,new,619.000000000000000,75745526.000000000000000,14025.183842866346822,12889332.855498872697353
2021,Abu Dhabi City,41,Al Reem Island,57,Apartment / Duplex,4 beds,new,221.000000000000000,30323126.000000000000000,14025.183842866346822,12889332.855498872697353
2021,Abu Dhabi City,41,Al Reem Island,57,Apartment / Duplex,studio,renewal,296.000000000000000,13054526.000000000000000,14025.183842866346822,12889332.855498872697353
2019,Abu Dhabi City,41,Al Reem Island,57,Apartment / Duplex,4 beds,new,356.000000000000000,46973251.000000000000000,14025.183842866346822,12889332.855498872697353
2019,Abu Dhabi City,41,Al Reem Island,57,Villa / Townhouse,2 beds,new,3.000000000000000,445000.000000000000000,14025.183842866346822,12889332.855498872697353
2020,Abu Dhabi City,41,Al Reem Island,57,Apartment / Duplex,2 beds,new,2183.000000000000000,184531986.000000000000000,14025.183842866346822,12889332.855498872697353
2020,Abu Dhabi City,41,Al Reem Island,57,Villa / Townhouse,5 beds,new,3.000000000000000,850000.000000000000000,14025.183842866346822,12889332.855498872697353
2020,Abu Dhabi City,41,Al Reem Island,57,Villa / Townhouse,5 beds,renewal,5.000000000000000,1384591.000000000000000,14025.183842866346822,12889332.855498872697353
2023,Abu Dhabi City,41,Al Reem Island,57,Apartment / Duplex,7+ beds,new,15.000000000000000,3048000.000000000000000,14025.183842866346822,12889332.855498872697353
2023,Abu Dhabi City,41,Al Reem Island,57,Villa / Townhouse,4 beds,renewal,18.000000000000000,4131102.000000000000000,14025.183842866346822,12889332.855498872697353
2022,Abu Dhabi City,41,Al Reem Island,57,Apartment / Duplex,studio,new,659.000000000000000,27003116.000000000000000,14025.183842866346822,12889332.855498872697353
2023,Abu Dhabi City,41,Al Reem Island,57,All property types,All beds,All types,18198.000000000000000,1408801197.000000000000000,14025.183842866346822,12889332.855498872697353
2020,Abu Dhabi City,41,Al Reem Island,57,All property types,All beds,All types,11843.000000000000000,931786590.000000000000000,14025.183842866346822,12889332.855498872697353
2019,Abu Dhabi City,41,Al Reem Island,57,All property types,All beds,All types,11698.000000000000000,973754217.000000000000000,14025.183842866346822,12889332.855498872697353
