plot_id,community_id,road_id,allocation_status,construction_status,plot_status,zone_tpss,service_status,area_calculated,development_type,landuse_code,elms_landuse_en,elms_landuse_ar,elms_allocation_en,elms_allocation_ar,sector_tpss,flat_id,gis_id,sector_plot_num,plot_number,community_name_eng,community_name_ara,dev_projectid,dev_far,devcode,max_gfa,municipality_name,district_id,district_name,dev_category,dev_description,elms_parentlanduse_e,elms_parentlanduse_a,created_user,created_date,last_edited_user,last_edited_date,estimatedarea,municipality_id,shape_Length,shape_Area
4208671,5169,0,ALLOCATED,Constructed,Constructed,YAS ISLAND,available,488.585191070000008,,,publicHouse,مسكن شعبي,Government Housing,مسكن شعبي,YN3,,10004208671,YN3_369,369,YN3,ياس شمال 3,,N/A,PLANNED DEVELOPMENT,0.000000000000000,Abu Dhabi City,1330,Yas Island,Other,PLANNED DEVELOPMENT,residential,سكني,,,,,,41,88.774549611461083,488.909805158920335
4208672,5169,0,ALLOCATED,Constructed,Constructed,YAS ISLAND,available,488.769384020000018,,,publicHouse,مسكن شعبي,Government Housing,مسكن شعبي,YN3,,10004208672,YN3_373,373,YN3,ياس شمال 3,,N/A,PLANNED DEVELOPMENT,0.000000000000000,Abu Dhabi City,1330,Yas Island,Other,PLANNED DEVELOPMENT,residential,سكني,,,,,,41,88.786652262945367,489.092178013665944
4208673,5169,0,ALLOCATED,Constructed,Constructed,YAS ISLAND,available,488.713017669999999,,,publicHouse,مسكن شعبي,Government Housing,مسكن شعبي,YN3,,10004208673,YN3_374,374,YN3,ياس شمال 3,,N/A,PLANNED DEVELOPMENT,0.000000000000000,Abu Dhabi City,1330,Yas Island,Other,PLANNED DEVELOPMENT,residential,سكني,,,,,,41,88.779983367172534,489.034132802487420
4208674,5169,0,ALLOCATED,Constructed,Constructed,YAS ISLAND,available,488.647397959999978,,,publicHouse,مسكن شعبي,Government Housing,مسكن شعبي,YN3,,10004208674,YN3_376,376,YN3,ياس شمال 3,,N/A,PLANNED DEVELOPMENT,0.000000000000000,Abu Dhabi City,1330,Yas Island,Other,PLANNED DEVELOPMENT,residential,سكني,,,,,,41,88.775132731346901,488.969937492887993
4208675,5169,0,ALLOCATED,Constructed,Constructed,YAS ISLAND,available,519.057217659999992,,,publicHouse,مسكن شعبي,Government Housing,مسكن شعبي,YN3,,10004208675,YN3_365,365,YN3,ياس شمال 3,,N/A,PLANNED DEVELOPMENT,0.000000000000000,Abu Dhabi City,1330,Yas Island,Other,PLANNED DEVELOPMENT,residential,سكني,,,,,,41,95.047410854429714,519.398928487883836
4208676,5169,0,ALLOCATED,Constructed,Constructed,YAS ISLAND,available,519.172734470000023,,,publicHouse,مسكن شعبي,Government Housing,مسكن شعبي,YN3,,10004208676,YN3_364,364,YN3,ياس شمال 3,,N/A,PLANNED DEVELOPMENT,0.000000000000000,Abu Dhabi City,1330,Yas Island,Other,PLANNED DEVELOPMENT,residential,سكني,,,,,,41,95.070493518511000,519.513807487686790
4208677,5169,0,ALLOCATED,Constructed,Constructed,YAS ISLAND,available,488.732681560000003,,,publicHouse,مسكن شعبي,Government Housing,مسكن شعبي,YN3,,10004208677,YN3_375,375,YN3,ياس شمال 3,,N/A,PLANNED DEVELOPMENT,0.000000000000000,Abu Dhabi City,1330,Yas Island,Other,PLANNED DEVELOPMENT,residential,سكني,,,,,,41,88.782038963393134,489.055182009931684
4208678,5169,0,ALLOCATED,Constructed,Constructed,YAS ISLAND,available,519.265672330000029,,,publicHouse,مسكن شعبي,Government Housing,مسكن شعبي,YN3,,10004208678,YN3_363,363,YN3,ياس شمال 3,,N/A,PLANNED DEVELOPMENT,0.000000000000000,Abu Dhabi City,1330,Yas Island,Other,PLANNED DEVELOPMENT,residential,سكني,,,,,,41,95.088010162666194,519.607283486110077
4208679,5169,0,ALLOCATED,Constructed,Constructed,YAS ISLAND,available,488.640882299999987,,,publicHouse,مسكن شعبي,Government Housing,مسكن شعبي,YN3,,10004208679,YN3_377,377,YN3,ياس شمال 3,,N/A,PLANNED DEVELOPMENT,0.000000000000000,Abu Dhabi City,1330,Yas Island,Other,PLANNED DEVELOPMENT,residential,سكني,,,,,,41,88.774422605239664,488.963212991785724
4208680,5169,0,ALLOCATED,Constructed,Constructed,YAS ISLAND,available,519.213099329999977,,,publicHouse,مسكن شعبي,Government Housing,مسكن شعبي,YN3,,10004208680,YN3_306,306,YN3,ياس شمال 3,,N/A,PLANNED DEVELOPMENT,0.000000000000000,Abu Dhabi City,1330,Yas Island,Other,PLANNED DEVELOPMENT,residential,سكني,,,,,,41,95.076849715720158,519.556223730422630
4208681,5169,0,ALLOCATED,Constructed,Constructed,YAS ISLAND,available,518.982273299999974,,,publicHouse,مسكن شعبي,Government Housing,مسكن شعبي,YN3,,10004208681,YN3_305,305,YN3,ياس شمال 3,,N/A,PLANNED DEVELOPMENT,0.000000000000000,Abu Dhabi City,1330,Yas Island,Other,PLANNED DEVELOPMENT,residential,سكني,,,,,,41,95.041887529444139,519.324707998642793
4208682,5169,0,ALLOCATED,Constructed,Constructed,YAS ISLAND,available,519.058624389999977,,,publicHouse,مسكن شعبي,Government Housing,مسكن شعبي,YN3,,10004208682,YN3_367,367,YN3,ياس شمال 3,,N/A,PLANNED DEVELOPMENT,0.000000000000000,Abu Dhabi City,1330,Yas Island,Other,PLANNED DEVELOPMENT,residential,سكني,,,,,,41,95.062750673203624,519.400654994411298
4208683,5169,0,ALLOCATED,Constructed,Constructed,YAS ISLAND,available,519.244261240000014,,,publicHouse,مسكن شعبي,Government Housing,مسكن شعبي,YN3,,10004208683,YN3_345,345,YN3,ياس شمال 3,,N/A,PLANNED DEVELOPMENT,0.000000000000000,Abu Dhabi City,1330,Yas Island,Other,PLANNED DEVELOPMENT,residential,سكني,,,,,,41,95.054522667360146,519.586122480799077
4208684,5169,0,ALLOCATED,Constructed,Constructed,YAS ISLAND,available,519.057299639999997,,,publicHouse,مسكن شعبي,Government Housing,مسكن شعبي,YN3,,10004208684,YN3_344,344,YN3,ياس شمال 3,,N/A,PLANNED DEVELOPMENT,0.000000000000000,Abu Dhabi City,1330,Yas Island,Other,PLANNED DEVELOPMENT,residential,سكني,,,,,,41,95.048048952169154,519.399470312328845
4208685,5169,0,ALLOCATED,Constructed,Constructed,YAS ISLAND,available,488.883507440000017,,,publicHouse,مسكن شعبي,Government Housing,مسكن شعبي,YN3,,10004208685,YN3_342,342,YN3,ياس شمال 3,,N/A,PLANNED DEVELOPMENT,0.000000000000000,Abu Dhabi City,1330,Yas Island,Other,PLANNED DEVELOPMENT,residential,سكني,,,,,,41,88.796434143317214,489.206154005814483
4208686,5169,0,ALLOCATED,Constructed,Constructed,YAS ISLAND,available,488.710991939999985,,,publicHouse,مسكن شعبي,Government Housing,مسكن شعبي,YN3,,10004208686,YN3_346,346,YN3,ياس شمال 3,,N/A,PLANNED DEVELOPMENT,0.000000000000000,Abu Dhabi City,1330,Yas Island,Other,PLANNED DEVELOPMENT,residential,سكني,,,,,,41,88.775138928669321,489.032400496534081
4208687,5169,0,ALLOCATED,Constructed,Constructed,YAS ISLAND,available,488.611028159999989,,,publicHouse,مسكن شعبي,Government Housing,مسكن شعبي,YN3,,10004208687,YN3_287,287,YN3,ياس شمال 3,,N/A,PLANNED DEVELOPMENT,0.000000000000000,Abu Dhabi City,1330,Yas Island,Other,PLANNED DEVELOPMENT,residential,سكني,,,,,,41,88.774422659467945,488.935248503243315
4208688,5169,0,ALLOCATED,Constructed,Constructed,YAS ISLAND,available,488.672210029999974,,,publicHouse,مسكن شعبي,Government Housing,مسكن شعبي,YN3,,10004208688,YN3_288,288,YN3,ياس شمال 3,,N/A,PLANNED DEVELOPMENT,0.000000000000000,Abu Dhabi City,1330,Yas Island,Other,PLANNED DEVELOPMENT,residential,سكني,,,,,,41,88.779431147542581,488.995771785506008
4208689,5169,0,ALLOCATED,Constructed,Constructed,YAS ISLAND,available,488.785442859999989,,,publicHouse,مسكن شعبي,Government Housing,مسكن شعبي,YN3,,10004208689,YN3_290,290,YN3,ياس شمال 3,,N/A,PLANNED DEVELOPMENT,0.000000000000000,Abu Dhabi City,1330,Yas Island,Other,PLANNED DEVELOPMENT,residential,سكني,,,,,,41,88.786533720321387,489.108343000888681
4208690,5169,0,ALLOCATED,Constructed,Constructed,YAS ISLAND,available,519.257019900000046,,,publicHouse,مسكن شعبي,Government Housing,مسكن شعبي,YN3,,10004208690,YN3_298,298,YN3,ياس شمال 3,,N/A,PLANNED DEVELOPMENT,0.000000000000000,Abu Dhabi City,1330,Yas Island,Other,PLANNED DEVELOPMENT,residential,سكني,,,,,,41,95.077356961616289,519.601225006748109
4208691,5169,0,ALLOCATED,Constructed,Constructed,YAS ISLAND,available,519.092810149999991,,,publicHouse,مسكن شعبي,Government Housing,مسكن شعبي,YN3,,10004208691,YN3_299,299,YN3,ياس شمال 3,,N/A,PLANNED DEVELOPMENT,0.000000000000000,Abu Dhabi City,1330,Yas Island,Other,PLANNED DEVELOPMENT,residential,سكني,,,,,,41,95.060579196970195,519.437873547727918
4208692,5169,0,ALLOCATED,Constructed,Constructed,YAS ISLAND,available,488.693951369999979,,,publicHouse,مسكن شعبي,Government Housing,مسكن شعبي,YN3,,10004208692,YN3_289,289,YN3,ياس شمال 3,,N/A,PLANNED DEVELOPMENT,0.000000000000000,Abu Dhabi City,1330,Yas Island,Other,PLANNED DEVELOPMENT,residential,سكني,,,,,,41,88.779430618362468,489.017928002911447
4208693,5169,0,ALLOCATED,Constructed,Constructed,YAS ISLAND,available,519.214502700000025,,,publicHouse,مسكن شعبي,Government Housing,مسكن شعبي,YN3,,10004208693,YN3_300,300,YN3,ياس شمال 3,,N/A,PLANNED DEVELOPMENT,0.000000000000000,Abu Dhabi City,1330,Yas Island,Other,PLANNED DEVELOPMENT,residential,سكني,,,,,,41,95.072790032223295,519.558423127312949
4208694,5169,0,ALLOCATED,Constructed,Constructed,YAS ISLAND,available,488.784612019999997,,,publicHouse,مسكن شعبي,Government Housing,مسكن شعبي,YN3,,10004208694,YN3_291,291,YN3,ياس شمال 3,,N/A,PLANNED DEVELOPMENT,0.000000000000000,Abu Dhabi City,1330,Yas Island,Other,PLANNED DEVELOPMENT,residential,سكني,,,,,,41,88.786482502131733,489.107822684931421
4208695,5169,0,ALLOCATED,Constructed,Constructed,YAS ISLAND,available,519.088347669999962,,,publicHouse,مسكن شعبي,Government Housing,مسكن شعبي,YN3,,10004208695,YN3_297,297,YN3,ياس شمال 3,,N/A,PLANNED DEVELOPMENT,0.000000000000000,Abu Dhabi City,1330,Yas Island,Other,PLANNED DEVELOPMENT,residential,سكني,,,,,,41,95.060777927034451,519.431268706591140
4208696,5169,0,ALLOCATED,Constructed,Constructed,YAS ISLAND,available,488.658955999999989,,,publicHouse,مسكن شعبي,Government Housing,مسكن شعبي,YN3,,10004208696,YN3_314,314,YN3,ياس شمال 3,,N/A,PLANNED DEVELOPMENT,0.000000000000000,Abu Dhabi City,1330,Yas Island,Other,PLANNED DEVELOPMENT,residential,سكني,,,,,,41,88.776426519949979,488.983506468619964
4208697,5169,0,ALLOCATED,Constructed,Constructed,YAS ISLAND,available,488.783201550000001,,,publicHouse,مسكن شعبي,Government Housing,مسكن شعبي,YN3,,10004208697,YN3_313,313,YN3,ياس شمال 3,,N/A,PLANNED DEVELOPMENT,0.000000000000000,Abu Dhabi City,1330,Yas Island,Other,PLANNED DEVELOPMENT,residential,سكني,,,,,,41,88.786533720981893,489.106987495883175
4208698,5169,0,ALLOCATED,Constructed,Constructed,YAS ISLAND,available,488.785455809999974,,,publicHouse,مسكن شعبي,Government Housing,مسكن شعبي,YN3,,10004208698,YN3_311,311,YN3,ياس شمال 3,,N/A,PLANNED DEVELOPMENT,0.000000000000000,Abu Dhabi City,1330,Yas Island,Other,PLANNED DEVELOPMENT,residential,سكني,,,,,,41,88.786533720321387,489.108343000888738
4208699,5169,0,ALLOCATED,Constructed,Constructed,YAS ISLAND,available,519.212303840000004,,,publicHouse,مسكن شعبي,Government Housing,مسكن شعبي,YN3,,10004208699,YN3_303,303,YN3,ياس شمال 3,,N/A,PLANNED DEVELOPMENT,0.000000000000000,Abu Dhabi City,1330,Yas Island,Other,PLANNED DEVELOPMENT,residential,سكني,,,,,,41,95.070413377615679,519.557073299689478
4208700,5169,0,ALLOCATED,Constructed,Constructed,YAS ISLAND,available,519.075704070000029,,,publicHouse,مسكن شعبي,Government Housing,مسكن شعبي,YN3,,10004208700,YN3_302,302,YN3,ياس شمال 3,,N/A,PLANNED DEVELOPMENT,0.000000000000000,Abu Dhabi City,1330,Yas Island,Other,PLANNED DEVELOPMENT,residential,سكني,,,,,,41,95.063157130986824,519.420187989483679
4208701,5169,0,ALLOCATED,Constructed,Constructed,YAS ISLAND,available,488.736720709999986,,,publicHouse,مسكن شعبي,Government Housing,مسكن شعبي,YN3,,10004208701,YN3_312,312,YN3,ياس شمال 3,,N/A,PLANNED DEVELOPMENT,0.000000000000000,Abu Dhabi City,1330,Yas Island,Other,PLANNED DEVELOPMENT,residential,سكني,,,,,,41,88.782436578784939,489.058990981698003
4208702,5169,0,ALLOCATED,Constructed,Constructed,YAS ISLAND,available,519.117418570000041,,,publicHouse,مسكن شعبي,Government Housing,مسكن شعبي,YN3,,10004208702,YN3_301,301,YN3,ياس شمال 3,,N/A,PLANNED DEVELOPMENT,0.000000000000000,Abu Dhabi City,1330,Yas Island,Other,PLANNED DEVELOPMENT,residential,سكني,,,,,,41,95.047463079366693,519.460174500296716
4208703,5169,0,ALLOCATED,Constructed,Constructed,YAS ISLAND,available,488.663235620000023,,,publicHouse,مسكن شعبي,Government Housing,مسكن شعبي,YN3,,10004208703,YN3_310,310,YN3,ياس شمال 3,,N/A,PLANNED DEVELOPMENT,0.000000000000000,Abu Dhabi City,1330,Yas Island,Other,PLANNED DEVELOPMENT,residential,سكني,,,,,,41,88.777214497489595,488.987637504667191
4208704,5169,0,ALLOCATED,Constructed,Constructed,YAS ISLAND,available,518.995142320000014,,,publicHouse,مسكن شعبي,Government Housing,مسكن شعبي,YN3,,10004208704,YN3_304,304,YN3,ياس شمال 3,,N/A,PLANNED DEVELOPMENT,0.000000000000000,Abu Dhabi City,1330,Yas Island,Other,PLANNED DEVELOPMENT,residential,سكني,,,,,,41,95.039371087808959,519.336658260375998
4208705,5169,0,ALLOCATED,Constructed,Constructed,YAS ISLAND,available,488.642433949999997,,,publicHouse,مسكن شعبي,Government Housing,مسكن شعبي,YN3,,10004208705,YN3_343,343,YN3,ياس شمال 3,,N/A,PLANNED DEVELOPMENT,0.000000000000000,Abu Dhabi City,1330,Yas Island,Other,PLANNED DEVELOPMENT,residential,سكني,,,,,,41,88.774422227064861,488.963212991785724
4208706,5169,0,ALLOCATED,Constructed,Constructed,YAS ISLAND,available,488.646791440000015,,,publicHouse,مسكن شعبي,Government Housing,مسكن شعبي,YN3,,10004208706,YN3_341,341,YN3,ياس شمال 3,,N/A,PLANNED DEVELOPMENT,0.000000000000000,Abu Dhabi City,1330,Yas Island,Other,PLANNED DEVELOPMENT,residential,سكني,,,,,,41,88.775332502157028,488.968535995731429
4208707,5169,0,ALLOCATED,Constructed,Constructed,YAS ISLAND,available,488.640774669999985,,,publicHouse,مسكن شعبي,Government Housing,مسكن شعبي,YN3,,10004208707,YN3_336,336,YN3,ياس شمال 3,,N/A,PLANNED DEVELOPMENT,0.000000000000000,Abu Dhabi City,1330,Yas Island,Other,PLANNED DEVELOPMENT,residential,سكني,,,,,,41,88.774351180589719,488.962540556191925
4208708,5169,0,ALLOCATED,Constructed,Constructed,YAS ISLAND,available,488.714136209999992,,,publicHouse,مسكن شعبي,Government Housing,مسكن شعبي,YN3,,10004208708,YN3_329,329,YN3,ياس شمال 3,,N/A,PLANNED DEVELOPMENT,0.000000000000000,Abu Dhabi City,1330,Yas Island,Other,PLANNED DEVELOPMENT,residential,سكني,,,,,,41,88.780176696588242,489.036229855571889
4208709,5169,0,ALLOCATED,Constructed,Constructed,YAS ISLAND,available,488.768631190000008,,,publicHouse,مسكن شعبي,Government Housing,مسكن شعبي,YN3,,10004208709,YN3_335,335,YN3,ياس شمال 3,,N/A,PLANNED DEVELOPMENT,0.000000000000000,Abu Dhabi City,1330,Yas Island,Other,PLANNED DEVELOPMENT,residential,سكني,,,,,,41,88.786774535313867,489.093467636710329
4208710,5169,0,ALLOCATED,Constructed,Constructed,YAS ISLAND,available,488.639144489999978,,,publicHouse,مسكن شعبي,Government Housing,مسكن شعبي,YN3,,10004208710,YN3_328,328,YN3,ياس شمال 3,,N/A,PLANNED DEVELOPMENT,0.000000000000000,Abu Dhabi City,1330,Yas Island,Other,PLANNED DEVELOPMENT,residential,سكني,,,,,,41,88.774422225741475,488.963212979260334
4208711,5169,0,ALLOCATED,Constructed,Constructed,YAS ISLAND,available,488.640688440000019,,,publicHouse,مسكن شعبي,Government Housing,مسكن شعبي,YN3,,10004208711,YN3_322,322,YN3,ياس شمال 3,,N/A,PLANNED DEVELOPMENT,0.000000000000000,Abu Dhabi City,1330,Yas Island,Other,PLANNED DEVELOPMENT,residential,سكني,,,,,,41,88.774615548332321,488.965175075927277
4208712,5169,0,ALLOCATED,Constructed,Constructed,YAS ISLAND,available,488.720227519999980,,,publicHouse,مسكن شعبي,Government Housing,مسكن شعبي,YN3,,10004208712,YN3_321,321,YN3,ياس شمال 3,,N/A,PLANNED DEVELOPMENT,0.000000000000000,Abu Dhabi City,1330,Yas Island,Other,PLANNED DEVELOPMENT,residential,سكني,,,,,,41,88.781009566052575,489.044247980462615
4208713,5169,0,ALLOCATED,Constructed,Constructed,YAS ISLAND,available,519.088156049999952,,,publicHouse,مسكن شعبي,Government Housing,مسكن شعبي,YN3,,10004208713,YN3_327,327,YN3,ياس شمال 3,,N/A,PLANNED DEVELOPMENT,0.000000000000000,Abu Dhabi City,1330,Yas Island,Other,PLANNED DEVELOPMENT,residential,سكني,,,,,,41,95.054392888990989,519.431575656991754
4208714,5169,0,ALLOCATED,Constructed,Constructed,YAS ISLAND,available,519.013674450000053,,,publicHouse,مسكن شعبي,Government Housing,مسكن شعبي,YN3,,10004208714,YN3_330,330,YN3,ياس شمال 3,,N/A,PLANNED DEVELOPMENT,0.000000000000000,Abu Dhabi City,1330,Yas Island,Other,PLANNED DEVELOPMENT,residential,سكني,,,,,,41,95.057141514140284,519.355115302377044
4208715,5169,0,ALLOCATED,Constructed,Constructed,YAS ISLAND,available,518.884952020000014,,,publicHouse,مسكن شعبي,Government Housing,مسكن شعبي,YN3,,10004208715,YN3_326,326,YN3,ياس شمال 3,,N/A,PLANNED DEVELOPMENT,0.000000000000000,Abu Dhabi City,1330,Yas Island,Other,PLANNED DEVELOPMENT,residential,سكني,,,,,,41,95.019648017953983,519.228093353946178
4208716,5169,0,ALLOCATED,Constructed,Constructed,YAS ISLAND,available,519.181443820000027,,,publicHouse,مسكن شعبي,Government Housing,مسكن شعبي,YN3,,10004208716,YN3_331,331,YN3,ياس شمال 3,,N/A,PLANNED DEVELOPMENT,0.000000000000000,Abu Dhabi City,1330,Yas Island,Other,PLANNED DEVELOPMENT,residential,سكني,,,,,,41,95.045961195454495,519.525835020824729
4208717,5169,0,ALLOCATED,Constructed,Constructed,YAS ISLAND,available,488.893295000000023,,,publicHouse,مسكن شعبي,Government Housing,مسكن شعبي,YN3,,10004208717,YN3_338,338,YN3,ياس شمال 3,,N/A,PLANNED DEVELOPMENT,0.000000000000000,Abu Dhabi City,1330,Yas Island,Other,PLANNED DEVELOPMENT,residential,سكني,,,,,,41,88.796434211506224,489.216045512563596
4208718,5169,0,ALLOCATED,Constructed,Constructed,YAS ISLAND,available,488.642633789999991,,,publicHouse,مسكن شعبي,Government Housing,مسكن شعبي,YN3,,10004208718,YN3_332,332,YN3,ياس شمال 3,,N/A,PLANNED DEVELOPMENT,0.000000000000000,Abu Dhabi City,1330,Yas Island,Other,PLANNED DEVELOPMENT,residential,سكني,,,,,,41,88.774422606193838,488.963213003281965
4208719,5169,0,ALLOCATED,Constructed,Constructed,YAS ISLAND,available,488.723231129999988,,,publicHouse,مسكن شعبي,Government Housing,مسكن شعبي,YN3,,10004208719,YN3_333,333,YN3,ياس شمال 3,,N/A,PLANNED DEVELOPMENT,0.000000000000000,Abu Dhabi City,1330,Yas Island,Other,PLANNED DEVELOPMENT,residential,سكني,,,,,,41,88.780938527751601,489.045889644518070
4208720,5169,0,ALLOCATED,Constructed,Constructed,YAS ISLAND,available,488.639478199999985,,,publicHouse,مسكن شعبي,Government Housing,مسكن شعبي,YN3,,10004208720,YN3_325,325,YN3,ياس شمال 3,,N/A,PLANNED DEVELOPMENT,0.000000000000000,Abu Dhabi City,1330,Yas Island,Other,PLANNED DEVELOPMENT,residential,سكني,,,,,,41,88.774422229157750,488.963213016545865
4208721,5169,0,ALLOCATED,Constructed,Constructed,YAS ISLAND,available,488.712366330000009,,,publicHouse,مسكن شعبي,Government Housing,مسكن شعبي,YN3,,10004208721,YN3_324,324,YN3,ياس شمال 3,,N/A,PLANNED DEVELOPMENT,0.000000000000000,Abu Dhabi City,1330,Yas Island,Other,PLANNED DEVELOPMENT,residential,سكني,,,,,,41,88.780054422109345,489.034940201115774
4208722,5169,0,ALLOCATED,Constructed,Constructed,YAS ISLAND,available,488.599187299999983,,,publicHouse,مسكن شعبي,Government Housing,مسكن شعبي,YN3,,10004208722,YN3_319,319,YN3,ياس شمال 3,,N/A,PLANNED DEVELOPMENT,0.000000000000000,Abu Dhabi City,1330,Yas Island,Other,PLANNED DEVELOPMENT,residential,سكني,,,,,,41,88.774352337012601,488.921769047712189
4208723,5169,0,ALLOCATED,Constructed,Constructed,YAS ISLAND,available,488.815816229999996,,,publicHouse,مسكن شعبي,Government Housing,مسكن شعبي,YN3,,10004208723,YN3_339,339,YN3,ياس شمال 3,,N/A,PLANNED DEVELOPMENT,0.000000000000000,Abu Dhabi City,1330,Yas Island,Other,PLANNED DEVELOPMENT,residential,سكني,,,,,,41,88.786535256832309,489.137427500888919
