municipality,municipality_id,district,district_id,project_name,project_id,project_num,year,typology,layout,transaction_type,value,volume,shape_Length,shape_Area
Abu Dhabi City,41,AL REEM ISLAND,57,Beach Towers,1186,2018/100615,2020,All property types,4 beds,All types,4250000.000000000000000,2.000000000000000,327.546277312002644,6297.991931044165540
Abu Dhabi City,41,AL REEM ISLAND,57,Beach Towers,1186,2018/100615,2021,Apartment / Duplex,1 bed,All types,13429000.000000000000000,16.000000000000000,327.546277312002644,6297.991931044165540
Abu Dhabi City,41,AL REEM ISLAND,57,Beach Towers,1186,2018/100615,2021,All property types,1 bed,All types,13429000.000000000000000,16.000000000000000,327.546277312002644,6297.991931044165540
Abu Dhabi City,41,AL REEM ISLAND,57,Beach Towers,1186,2018/100615,2021,Apartment / Duplex,2 beds,All types,6298279.000000000000000,4.000000000000000,327.546277312002644,6297.991931044165540
Abu Dhabi City,41,AL REEM ISLAND,57,Beach Towers,1186,2018/100615,2021,All property types,2 beds,All types,6298279.000000000000000,4.000000000000000,327.546277312002644,6297.991931044165540
Abu Dhabi City,41,AL REEM ISLAND,57,Beach Towers,1186,2018/100615,2021,Apartment / Duplex,3 beds,All types,15095644.000000000000000,8.000000000000000,327.546277312002644,6297.991931044165540
Abu Dhabi City,41,AL REEM ISLAND,57,Beach Towers,1186,2018/100615,2021,All property types,3 beds,All types,15095644.000000000000000,8.000000000000000,327.546277312002644,6297.991931044165540
Abu Dhabi City,41,AL REEM ISLAND,57,Beach Towers,1186,2018/100615,2021,Apartment / Duplex,4 beds,All types,8780000.000000000000000,4.000000000000000,327.546277312002644,6297.991931044165540
Abu Dhabi City,41,AL REEM ISLAND,57,Beach Towers,1186,2018/100615,2021,All property types,4 beds,All types,8780000.000000000000000,4.000000000000000,327.546277312002644,6297.991931044165540
Abu Dhabi City,41,AL REEM ISLAND,57,Beach Towers,1186,2018/100615,2022,Apartment / Duplex,1 bed,All types,14692134.000000000000000,18.000000000000000,327.546277312002644,6297.991931044165540
Abu Dhabi City,41,AL REEM ISLAND,57,Beach Towers,1186,2018/100615,2022,All property types,1 bed,All types,14692134.000000000000000,18.000000000000000,327.546277312002644,6297.991931044165540
Abu Dhabi City,41,AL REEM ISLAND,57,Beach Towers,1186,2018/100615,2022,Apartment / Duplex,2 beds,All types,16780200.000000000000000,11.000000000000000,327.546277312002644,6297.991931044165540
Abu Dhabi City,41,AL REEM ISLAND,57,Beach Towers,1186,2018/100615,2022,All property types,2 beds,All types,16780200.000000000000000,11.000000000000000,327.546277312002644,6297.991931044165540
Abu Dhabi City,41,AL REEM ISLAND,57,Beach Towers,1186,2018/100615,2022,Apartment / Duplex,3 beds,All types,23537100.000000000000000,11.000000000000000,327.546277312002644,6297.991931044165540
Abu Dhabi City,41,AL REEM ISLAND,57,Beach Towers,1186,2018/100615,2022,All property types,3 beds,All types,23537100.000000000000000,11.000000000000000,327.546277312002644,6297.991931044165540
Abu Dhabi City,41,AL REEM ISLAND,57,Beach Towers,1186,2018/100615,2022,Apartment / Duplex,4 beds,All types,3900000.000000000000000,2.000000000000000,327.546277312002644,6297.991931044165540
Abu Dhabi City,41,AL REEM ISLAND,57,Beach Towers,1186,2018/100615,2022,All property types,4 beds,All types,3900000.000000000000000,2.000000000000000,327.546277312002644,6297.991931044165540
Abu Dhabi City,41,AL REEM ISLAND,57,Beach Towers,1186,2018/100615,2023,Apartment / Duplex,1 bed,All types,8788000.000000000000000,11.000000000000000,327.546277312002644,6297.991931044165540
Abu Dhabi City,41,AL REEM ISLAND,57,Beach Towers,1186,2018/100615,2023,All property types,1 bed,All types,8788000.000000000000000,11.000000000000000,327.546277312002644,6297.991931044165540
Abu Dhabi City,41,AL REEM ISLAND,57,Beach Towers,1186,2018/100615,2023,Apartment / Duplex,2 beds,All types,8219850.000000000000000,7.000000000000000,327.546277312002644,6297.991931044165540
Abu Dhabi City,41,AL REEM ISLAND,57,Beach Towers,1186,2018/100615,2023,All property types,2 beds,All types,8219850.000000000000000,7.000000000000000,327.546277312002644,6297.991931044165540
Abu Dhabi City,41,AL REEM ISLAND,57,Beach Towers,1186,2018/100615,2023,Apartment / Duplex,3 beds,All types,9970919.000000000000000,5.000000000000000,327.546277312002644,6297.991931044165540
Abu Dhabi City,41,AL REEM ISLAND,57,Beach Towers,1186,2018/100615,2023,All property types,3 beds,All types,9970919.000000000000000,5.000000000000000,327.546277312002644,6297.991931044165540
Abu Dhabi City,41,AL REEM ISLAND,57,Beach Towers,1186,2018/100615,2023,Apartment / Duplex,4 beds,All types,3400000.000000000000000,1.000000000000000,327.546277312002644,6297.991931044165540
Abu Dhabi City,41,AL REEM ISLAND,57,Beach Towers,1186,2018/100615,2023,All property types,4 beds,All types,3400000.000000000000000,1.000000000000000,327.546277312002644,6297.991931044165540
Abu Dhabi City,41,AL REEM ISLAND,57,Beach Towers,1186,2018/100615,2024,Apartment / Duplex,1 bed,All types,47090184.000000000000000,51.000000000000000,327.546277312002644,6297.991931044165540
Abu Dhabi City,41,AL REEM ISLAND,57,Beach Towers,1186,2018/100615,2024,All property types,1 bed,All types,47090184.000000000000000,51.000000000000000,327.546277312002644,6297.991931044165540
Abu Dhabi City,41,AL REEM ISLAND,57,Beach Towers,1186,2018/100615,2024,Apartment / Duplex,2 beds,All types,39791753.000000000000000,28.000000000000000,327.546277312002644,6297.991931044165540
Abu Dhabi City,41,AL REEM ISLAND,57,Beach Towers,1186,2018/100615,2024,All property types,2 beds,All types,39791753.000000000000000,28.000000000000000,327.546277312002644,6297.991931044165540
Abu Dhabi City,41,AL REEM ISLAND,57,Beach Towers,1186,2018/100615,2024,Apartment / Duplex,3 beds,All types,55171314.000000000000000,29.000000000000000,327.546277312002644,6297.991931044165540
Abu Dhabi City,41,AL REEM ISLAND,57,Beach Towers,1186,2018/100615,2024,All property types,3 beds,All types,55171314.000000000000000,29.000000000000000,327.546277312002644,6297.991931044165540
Abu Dhabi City,41,AL REEM ISLAND,57,Beach Towers,1186,2018/100615,2024,Apartment / Duplex,4 beds,All types,16286553.000000000000000,7.000000000000000,327.546277312002644,6297.991931044165540
Abu Dhabi City,41,AL REEM ISLAND,57,Beach Towers,1186,2018/100615,2024,All property types,4 beds,All types,16286553.000000000000000,7.000000000000000,327.546277312002644,6297.991931044165540
Abu Dhabi City,41,AL REEM ISLAND,57,Beach Towers,1186,2018/100615,2025,Apartment / Duplex,1 bed,All types,60437615.000000000000000,61.000000000000000,327.546277312002644,6297.991931044165540
Abu Dhabi City,41,AL REEM ISLAND,57,Beach Towers,1186,2018/100615,2025,All property types,1 bed,All types,60437615.000000000000000,61.000000000000000,327.546277312002644,6297.991931044165540
Abu Dhabi City,41,AL REEM ISLAND,57,Beach Towers,1186,2018/100615,2025,Apartment / Duplex,2 beds,All types,50193469.000000000000000,33.000000000000000,327.546277312002644,6297.991931044165540
Abu Dhabi City,41,AL REEM ISLAND,57,Beach Towers,1186,2018/100615,2025,All property types,2 beds,All types,50193469.000000000000000,33.000000000000000,327.546277312002644,6297.991931044165540
Abu Dhabi City,41,AL REEM ISLAND,57,Beach Towers,1186,2018/100615,2025,Apartment / Duplex,3 beds,All types,29898480.000000000000000,15.000000000000000,327.546277312002644,6297.991931044165540
Abu Dhabi City,41,AL REEM ISLAND,57,Beach Towers,1186,2018/100615,2025,All property types,3 beds,All types,29898480.000000000000000,15.000000000000000,327.546277312002644,6297.991931044165540
Abu Dhabi City,41,AL REEM ISLAND,57,Yasmina residence ,1172,2018/23880,2018,Apartment / Duplex,1 bed,sale,25570245.000000000000000,22.000000000000000,257.837508117489620,3578.643324601510812
Abu Dhabi City,41,AL REEM ISLAND,57,Yasmina residence ,1172,2018/23880,2018,All property types,1 bed,sale,25570245.000000000000000,22.000000000000000,257.837508117489620,3578.643324601510812
Abu Dhabi City,41,AL REEM ISLAND,57,Yasmina residence ,1172,2018/23880,2018,Apartment / Duplex,2 beds,sale,38147246.000000000000000,18.000000000000000,257.837508117489620,3578.643324601510812
Abu Dhabi City,41,AL REEM ISLAND,57,Yasmina residence ,1172,2018/23880,2018,All property types,2 beds,sale,38147246.000000000000000,18.000000000000000,257.837508117489620,3578.643324601510812
Abu Dhabi City,41,AL REEM ISLAND,57,Yasmina residence ,1172,2018/23880,2018,Apartment / Duplex,3 beds,sale,41017700.000000000000000,15.000000000000000,257.837508117489620,3578.643324601510812
Abu Dhabi City,41,AL REEM ISLAND,57,Yasmina residence ,1172,2018/23880,2018,All property types,3 beds,sale,41017700.000000000000000,15.000000000000000,257.837508117489620,3578.643324601510812
Abu Dhabi City,41,AL REEM ISLAND,57,Yasmina residence ,1172,2018/23880,2018,All property types,All beds,sale,104735191.000000000000000,55.000000000000000,257.837508117489620,3578.643324601510812
Abu Dhabi City,41,AL REEM ISLAND,57,Yasmina residence ,1172,2018/23880,2018,All property types,All beds,All types,104735191.000000000000000,55.000000000000000,257.837508117489620,3578.643324601510812
Abu Dhabi City,41,AL REEM ISLAND,57,Yasmina residence ,1172,2018/23880,2019,Apartment / Duplex,1 bed,mortgage,1046250.000000000000000,1.000000000000000,257.837508117489620,3578.643324601510812
Abu Dhabi City,41,AL REEM ISLAND,57,Yasmina residence ,1172,2018/23880,2019,All property types,1 bed,mortgage,1046250.000000000000000,1.000000000000000,257.837508117489620,3578.643324601510812
Abu Dhabi City,41,AL REEM ISLAND,57,Yasmina residence ,1172,2018/23880,2019,Apartment / Duplex,2 beds,mortgage,5568286.000000000000000,4.000000000000000,257.837508117489620,3578.643324601510812
Abu Dhabi City,41,AL REEM ISLAND,57,Yasmina residence ,1172,2018/23880,2019,All property types,2 beds,mortgage,5568286.000000000000000,4.000000000000000,257.837508117489620,3578.643324601510812
Abu Dhabi City,41,AL REEM ISLAND,57,Yasmina residence ,1172,2018/23880,2019,Apartment / Duplex,3 beds,mortgage,4212500.000000000000000,2.000000000000000,257.837508117489620,3578.643324601510812
Abu Dhabi City,41,AL REEM ISLAND,57,Yasmina residence ,1172,2018/23880,2019,All property types,3 beds,mortgage,4212500.000000000000000,2.000000000000000,257.837508117489620,3578.643324601510812
Abu Dhabi City,41,AL REEM ISLAND,57,Yasmina residence ,1172,2018/23880,2019,All property types,All beds,mortgage,10827036.000000000000000,7.000000000000000,257.837508117489620,3578.643324601510812
Abu Dhabi City,41,AL REEM ISLAND,57,Yasmina residence ,1172,2018/23880,2019,Apartment / Duplex,3 beds,sale,10325000.000000000000000,3.000000000000000,257.837508117489620,3578.643324601510812
Abu Dhabi City,41,AL REEM ISLAND,57,Yasmina residence ,1172,2018/23880,2019,All property types,3 beds,sale,10325000.000000000000000,3.000000000000000,257.837508117489620,3578.643324601510812
Abu Dhabi City,41,AL REEM ISLAND,57,Yasmina residence ,1172,2018/23880,2019,All property types,All beds,sale,10325000.000000000000000,3.000000000000000,257.837508117489620,3578.643324601510812
Abu Dhabi City,41,AL REEM ISLAND,57,Yasmina residence ,1172,2018/23880,2019,All property types,All beds,All types,21152036.000000000000000,10.000000000000000,257.837508117489620,3578.643324601510812
Abu Dhabi City,41,AL REEM ISLAND,57,Yasmina residence ,1172,2018/23880,2020,Apartment / Duplex,1 bed,mortgage,1317638.000000000000000,2.000000000000000,257.837508117489620,3578.643324601510812
Abu Dhabi City,41,AL REEM ISLAND,57,Yasmina residence ,1172,2018/23880,2020,All property types,1 bed,mortgage,1317638.000000000000000,2.000000000000000,257.837508117489620,3578.643324601510812
Abu Dhabi City,41,AL REEM ISLAND,57,Yasmina residence ,1172,2018/23880,2020,Apartment / Duplex,2 beds,mortgage,1440000.000000000000000,1.000000000000000,257.837508117489620,3578.643324601510812
Abu Dhabi City,41,AL REEM ISLAND,57,Yasmina residence ,1172,2018/23880,2020,All property types,2 beds,mortgage,1440000.000000000000000,1.000000000000000,257.837508117489620,3578.643324601510812
Abu Dhabi City,41,AL REEM ISLAND,57,Yasmina residence ,1172,2018/23880,2020,Apartment / Duplex,3 beds,mortgage,4479600.000000000000000,2.000000000000000,257.837508117489620,3578.643324601510812
Abu Dhabi City,41,AL REEM ISLAND,57,Yasmina residence ,1172,2018/23880,2020,All property types,3 beds,mortgage,4479600.000000000000000,2.000000000000000,257.837508117489620,3578.643324601510812
Abu Dhabi City,41,AL REEM ISLAND,57,Yasmina residence ,1172,2018/23880,2020,All property types,All beds,mortgage,7237238.000000000000000,5.000000000000000,257.837508117489620,3578.643324601510812
Abu Dhabi City,41,AL REEM ISLAND,57,Yasmina residence ,1172,2018/23880,2020,Apartment / Duplex,1 bed,sale,1300000.000000000000000,1.000000000000000,257.837508117489620,3578.643324601510812
Abu Dhabi City,41,AL REEM ISLAND,57,Yasmina residence ,1172,2018/23880,2020,All property types,1 bed,sale,1300000.000000000000000,1.000000000000000,257.837508117489620,3578.643324601510812
Abu Dhabi City,41,AL REEM ISLAND,57,Yasmina residence ,1172,2018/23880,2020,Apartment / Duplex,2 beds,sale,1800000.000000000000000,1.000000000000000,257.837508117489620,3578.643324601510812
Abu Dhabi City,41,AL REEM ISLAND,57,Yasmina residence ,1172,2018/23880,2020,All property types,2 beds,sale,1800000.000000000000000,1.000000000000000,257.837508117489620,3578.643324601510812
Abu Dhabi City,41,AL REEM ISLAND,57,Yasmina residence ,1172,2018/23880,2020,All property types,All beds,sale,3100000.000000000000000,2.000000000000000,257.837508117489620,3578.643324601510812
Abu Dhabi City,41,AL REEM ISLAND,57,Yasmina residence ,1172,2018/23880,2020,All property types,All beds,All types,10337238.000000000000000,7.000000000000000,257.837508117489620,3578.643324601510812
Abu Dhabi City,41,AL REEM ISLAND,57,Yasmina residence ,1172,2018/23880,2021,Apartment / Duplex,1 bed,mortgage,980000.000000000000000,1.000000000000000,257.837508117489620,3578.643324601510812
Abu Dhabi City,41,AL REEM ISLAND,57,Yasmina residence ,1172,2018/23880,2021,All property types,1 bed,mortgage,980000.000000000000000,1.000000000000000,257.837508117489620,3578.643324601510812
Abu Dhabi City,41,AL REEM ISLAND,57,Yasmina residence ,1172,2018/23880,2021,Apartment / Duplex,2 beds,mortgage,3596250.000000000000000,2.000000000000000,257.837508117489620,3578.643324601510812
Abu Dhabi City,41,AL REEM ISLAND,57,Yasmina residence ,1172,2018/23880,2021,All property types,2 beds,mortgage,3596250.000000000000000,2.000000000000000,257.837508117489620,3578.643324601510812
Abu Dhabi City,41,AL REEM ISLAND,57,Yasmina residence ,1172,2018/23880,2021,Apartment / Duplex,3 beds,mortgage,6511056.000000000000000,3.000000000000000,257.837508117489620,3578.643324601510812
Abu Dhabi City,41,AL REEM ISLAND,57,Yasmina residence ,1172,2018/23880,2021,All property types,3 beds,mortgage,6511056.000000000000000,3.000000000000000,257.837508117489620,3578.643324601510812
Abu Dhabi City,41,AL REEM ISLAND,57,Yasmina residence ,1172,2018/23880,2021,All property types,All beds,mortgage,11087306.000000000000000,6.000000000000000,257.837508117489620,3578.643324601510812
Abu Dhabi City,41,AL REEM ISLAND,57,Yasmina residence ,1172,2018/23880,2021,Apartment / Duplex,1 bed,sale,2725000.000000000000000,2.000000000000000,257.837508117489620,3578.643324601510812
Abu Dhabi City,41,AL REEM ISLAND,57,Yasmina residence ,1172,2018/23880,2021,All property types,1 bed,sale,2725000.000000000000000,2.000000000000000,257.837508117489620,3578.643324601510812
Abu Dhabi City,41,AL REEM ISLAND,57,Yasmina residence ,1172,2018/23880,2021,Apartment / Duplex,3 beds,sale,5700000.000000000000000,2.000000000000000,257.837508117489620,3578.643324601510812
Abu Dhabi City,41,AL REEM ISLAND,57,Yasmina residence ,1172,2018/23880,2021,All property types,3 beds,sale,5700000.000000000000000,2.000000000000000,257.837508117489620,3578.643324601510812
Abu Dhabi City,41,AL REEM ISLAND,57,Yasmina residence ,1172,2018/23880,2021,All property types,All beds,sale,8425000.000000000000000,4.000000000000000,257.837508117489620,3578.643324601510812
Abu Dhabi City,41,AL REEM ISLAND,57,Yasmina residence ,1172,2018/23880,2021,All property types,All beds,All types,19512306.000000000000000,10.000000000000000,257.837508117489620,3578.643324601510812
Abu Dhabi City,41,AL REEM ISLAND,57,Yasmina residence ,1172,2018/23880,2022,Apartment / Duplex,2 beds,mortgage,1900000.000000000000000,1.000000000000000,257.837508117489620,3578.643324601510812
Abu Dhabi City,41,AL REEM ISLAND,57,Yasmina residence ,1172,2018/23880,2022,All property types,2 beds,mortgage,1900000.000000000000000,1.000000000000000,257.837508117489620,3578.643324601510812
Abu Dhabi City,41,AL REEM ISLAND,57,Yasmina residence ,1172,2018/23880,2022,All property types,All beds,mortgage,1900000.000000000000000,1.000000000000000,257.837508117489620,3578.643324601510812
Abu Dhabi City,41,AL REEM ISLAND,57,Yasmina residence ,1172,2018/23880,2022,Apartment / Duplex,2 beds,sale,2400000.000000000000000,1.000000000000000,257.837508117489620,3578.643324601510812
Abu Dhabi City,41,AL REEM ISLAND,57,Yasmina residence ,1172,2018/23880,2022,All property types,2 beds,sale,2400000.000000000000000,1.000000000000000,257.837508117489620,3578.643324601510812
Abu Dhabi City,41,AL REEM ISLAND,57,Yasmina residence ,1172,2018/23880,2022,All property types,All beds,sale,2400000.000000000000000,1.000000000000000,257.837508117489620,3578.643324601510812
Abu Dhabi City,41,AL REEM ISLAND,57,Yasmina residence ,1172,2018/23880,2022,All property types,All beds,All types,4300000.000000000000000,2.000000000000000,257.837508117489620,3578.643324601510812
Abu Dhabi City,41,AL REEM ISLAND,57,Yasmina residence ,1172,2018/23880,2023,Apartment / Duplex,1 bed,mortgage,1855000.000000000000000,2.000000000000000,257.837508117489620,3578.643324601510812
Abu Dhabi City,41,AL REEM ISLAND,57,Yasmina residence ,1172,2018/23880,2023,All property types,1 bed,mortgage,1855000.000000000000000,2.000000000000000,257.837508117489620,3578.643324601510812
Abu Dhabi City,41,AL REEM ISLAND,57,Yasmina residence ,1172,2018/23880,2023,Apartment / Duplex,2 beds,mortgage,3947379.000000000000000,2.000000000000000,257.837508117489620,3578.643324601510812
Abu Dhabi City,41,AL REEM ISLAND,57,Yasmina residence ,1172,2018/23880,2023,All property types,2 beds,mortgage,3947379.000000000000000,2.000000000000000,257.837508117489620,3578.643324601510812
Abu Dhabi City,41,AL REEM ISLAND,57,Yasmina residence ,1172,2018/23880,2023,All property types,All beds,mortgage,5802379.000000000000000,4.000000000000000,257.837508117489620,3578.643324601510812
Abu Dhabi City,41,AL REEM ISLAND,57,Yasmina residence ,1172,2018/23880,2023,Apartment / Duplex,1 bed,sale,2500000.000000000000000,2.000000000000000,257.837508117489620,3578.643324601510812
Abu Dhabi City,41,AL REEM ISLAND,57,Yasmina residence ,1172,2018/23880,2023,All property types,1 bed,sale,2500000.000000000000000,2.000000000000000,257.837508117489620,3578.643324601510812
Abu Dhabi City,41,AL REEM ISLAND,57,Yasmina residence ,1172,2018/23880,2023,Apartment / Duplex,2 beds,sale,3800000.000000000000000,1.000000000000000,257.837508117489620,3578.643324601510812
Abu Dhabi City,41,AL REEM ISLAND,57,Yasmina residence ,1172,2018/23880,2023,All property types,2 beds,sale,3800000.000000000000000,1.000000000000000,257.837508117489620,3578.643324601510812
Abu Dhabi City,41,AL REEM ISLAND,57,Yasmina residence ,1172,2018/23880,2023,Apartment / Duplex,3 beds,sale,8600000.000000000000000,2.000000000000000,257.837508117489620,3578.643324601510812
Abu Dhabi City,41,AL REEM ISLAND,57,Yasmina residence ,1172,2018/23880,2023,All property types,3 beds,sale,8600000.000000000000000,2.000000000000000,257.837508117489620,3578.643324601510812
Abu Dhabi City,41,AL REEM ISLAND,57,Yasmina residence ,1172,2018/23880,2023,All property types,All beds,sale,14900000.000000000000000,5.000000000000000,257.837508117489620,3578.643324601510812
Abu Dhabi City,41,AL REEM ISLAND,57,Yasmina residence ,1172,2018/23880,2023,All property types,All beds,All types,20702379.000000000000000,9.000000000000000,257.837508117489620,3578.643324601510812
Abu Dhabi City,41,AL REEM ISLAND,57,Yasmina residence ,1172,2018/23880,2024,Apartment / Duplex,2 beds,mortgage,2056621.000000000000000,1.000000000000000,257.837508117489620,3578.643324601510812
Abu Dhabi City,41,AL REEM ISLAND,57,Yasmina residence ,1172,2018/23880,2024,All property types,2 beds,mortgage,2056621.000000000000000,1.000000000000000,257.837508117489620,3578.643324601510812
Abu Dhabi City,41,AL REEM ISLAND,57,Yasmina residence ,1172,2018/23880,2024,Apartment / Duplex,3 beds,mortgage,1760000.000000000000000,1.000000000000000,257.837508117489620,3578.643324601510812
Abu Dhabi City,41,AL REEM ISLAND,57,Yasmina residence ,1172,2018/23880,2024,All property types,3 beds,mortgage,1760000.000000000000000,1.000000000000000,257.837508117489620,3578.643324601510812
Abu Dhabi City,41,AL REEM ISLAND,57,Yasmina residence ,1172,2018/23880,2024,All property types,All beds,mortgage,3816621.000000000000000,2.000000000000000,257.837508117489620,3578.643324601510812
Abu Dhabi City,41,AL REEM ISLAND,57,Yasmina residence ,1172,2018/23880,2024,Apartment / Duplex,1 bed,sale,2375000.000000000000000,3.000000000000000,257.837508117489620,3578.643324601510812
Abu Dhabi City,41,AL REEM ISLAND,57,Yasmina residence ,1172,2018/23880,2024,All property types,1 bed,sale,2375000.000000000000000,3.000000000000000,257.837508117489620,3578.643324601510812
Abu Dhabi City,41,AL REEM ISLAND,57,Yasmina residence ,1172,2018/23880,2024,Apartment / Duplex,2 beds,sale,4870000.000000000000000,2.000000000000000,257.837508117489620,3578.643324601510812
Abu Dhabi City,41,AL REEM ISLAND,57,Yasmina residence ,1172,2018/23880,2024,All property types,2 beds,sale,4870000.000000000000000,2.000000000000000,257.837508117489620,3578.643324601510812
Abu Dhabi City,41,AL REEM ISLAND,57,Yasmina residence ,1172,2018/23880,2024,Apartment / Duplex,3 beds,sale,3070000.000000000000000,1.000000000000000,257.837508117489620,3578.643324601510812
Abu Dhabi City,41,AL REEM ISLAND,57,Yasmina residence ,1172,2018/23880,2024,All property types,3 beds,sale,3070000.000000000000000,1.000000000000000,257.837508117489620,3578.643324601510812
Abu Dhabi City,41,AL REEM ISLAND,57,Yasmina residence ,1172,2018/23880,2024,All property types,All beds,sale,10315000.000000000000000,6.000000000000000,257.837508117489620,3578.643324601510812
Abu Dhabi City,41,AL REEM ISLAND,57,Yasmina residence ,1172,2018/23880,2024,All property types,All beds,All types,14131621.000000000000000,8.000000000000000,257.837508117489620,3578.643324601510812
Abu Dhabi City,41,AL REEM ISLAND,57,Yasmina residence ,1172,2018/23880,2025,Apartment / Duplex,1 bed,mortgage,1312000.000000000000000,1.000000000000000,257.837508117489620,3578.643324601510812
Abu Dhabi City,41,AL REEM ISLAND,57,Yasmina residence ,1172,2018/23880,2025,All property types,1 bed,mortgage,1312000.000000000000000,1.000000000000000,257.837508117489620,3578.643324601510812
Abu Dhabi City,41,AL REEM ISLAND,57,Yasmina residence ,1172,2018/23880,2025,Apartment / Duplex,2 beds,mortgage,3374800.000000000000000,3.000000000000000,257.837508117489620,3578.643324601510812
Abu Dhabi City,41,AL REEM ISLAND,57,Yasmina residence ,1172,2018/23880,2025,All property types,2 beds,mortgage,3374800.000000000000000,3.000000000000000,257.837508117489620,3578.643324601510812
Abu Dhabi City,41,AL REEM ISLAND,57,Yasmina residence ,1172,2018/23880,2025,Apartment / Duplex,3 beds,mortgage,2554240.000000000000000,1.000000000000000,257.837508117489620,3578.643324601510812
Abu Dhabi City,41,AL REEM ISLAND,57,Yasmina residence ,1172,2018/23880,2025,All property types,3 beds,mortgage,2554240.000000000000000,1.000000000000000,257.837508117489620,3578.643324601510812
Abu Dhabi City,41,AL REEM ISLAND,57,Yasmina residence ,1172,2018/23880,2025,All property types,All beds,mortgage,7241040.000000000000000,5.000000000000000,257.837508117489620,3578.643324601510812
Abu Dhabi City,41,AL REEM ISLAND,57,Yasmina residence ,1172,2018/23880,2025,Apartment / Duplex,1 bed,sale,1650000.000000000000000,1.000000000000000,257.837508117489620,3578.643324601510812
Abu Dhabi City,41,AL REEM ISLAND,57,Yasmina residence ,1172,2018/23880,2025,All property types,1 bed,sale,1650000.000000000000000,1.000000000000000,257.837508117489620,3578.643324601510812
Abu Dhabi City,41,AL REEM ISLAND,57,Yasmina residence ,1172,2018/23880,2025,Apartment / Duplex,2 beds,sale,2950000.000000000000000,1.000000000000000,257.837508117489620,3578.643324601510812
Abu Dhabi City,41,AL REEM ISLAND,57,Yasmina residence ,1172,2018/23880,2025,All property types,2 beds,sale,2950000.000000000000000,1.000000000000000,257.837508117489620,3578.643324601510812
Abu Dhabi City,41,AL REEM ISLAND,57,Yasmina residence ,1172,2018/23880,2025,Apartment / Duplex,3 beds,sale,3070000.000000000000000,1.000000000000000,257.837508117489620,3578.643324601510812
Abu Dhabi City,41,AL REEM ISLAND,57,Yasmina residence ,1172,2018/23880,2025,All property types,3 beds,sale,3070000.000000000000000,1.000000000000000,257.837508117489620,3578.643324601510812
Abu Dhabi City,41,AL REEM ISLAND,57,Yasmina residence ,1172,2018/23880,2025,All property types,All beds,sale,7670000.000000000000000,3.000000000000000,257.837508117489620,3578.643324601510812
Abu Dhabi City,41,AL REEM ISLAND,57,Yasmina residence ,1172,2018/23880,2025,All property types,All beds,All types,14911040.000000000000000,8.000000000000000,257.837508117489620,3578.643324601510812
Abu Dhabi City,41,AL REEM ISLAND,57,Yasmina residence ,1172,2018/23880,2018,Apartment / Duplex,All beds,sale,104735191.000000000000000,55.000000000000000,257.837508117489620,3578.643324601510812
Abu Dhabi City,41,AL REEM ISLAND,57,Yasmina residence ,1172,2018/23880,2018,Apartment / Duplex,All beds,All types,104735191.000000000000000,55.000000000000000,257.837508117489620,3578.643324601510812
Abu Dhabi City,41,AL REEM ISLAND,57,Yasmina residence ,1172,2018/23880,2019,Apartment / Duplex,All beds,mortgage,10827036.000000000000000,7.000000000000000,257.837508117489620,3578.643324601510812
Abu Dhabi City,41,AL REEM ISLAND,57,Yasmina residence ,1172,2018/23880,2019,Apartment / Duplex,All beds,sale,10325000.000000000000000,3.000000000000000,257.837508117489620,3578.643324601510812
Abu Dhabi City,41,AL REEM ISLAND,57,Yasmina residence ,1172,2018/23880,2019,Apartment / Duplex,All beds,All types,21152036.000000000000000,10.000000000000000,257.837508117489620,3578.643324601510812
Abu Dhabi City,41,AL REEM ISLAND,57,Yasmina residence ,1172,2018/23880,2020,Apartment / Duplex,All beds,mortgage,7237238.000000000000000,5.000000000000000,257.837508117489620,3578.643324601510812
Abu Dhabi City,41,AL REEM ISLAND,57,Yasmina residence ,1172,2018/23880,2020,Apartment / Duplex,All beds,sale,3100000.000000000000000,2.000000000000000,257.837508117489620,3578.643324601510812
Abu Dhabi City,41,AL REEM ISLAND,57,Yasmina residence ,1172,2018/23880,2020,Apartment / Duplex,All beds,All types,10337238.000000000000000,7.000000000000000,257.837508117489620,3578.643324601510812
Abu Dhabi City,41,AL REEM ISLAND,57,Yasmina residence ,1172,2018/23880,2021,Apartment / Duplex,All beds,mortgage,11087306.000000000000000,6.000000000000000,257.837508117489620,3578.643324601510812
Abu Dhabi City,41,AL REEM ISLAND,57,Yasmina residence ,1172,2018/23880,2021,Apartment / Duplex,All beds,sale,8425000.000000000000000,4.000000000000000,257.837508117489620,3578.643324601510812
Abu Dhabi City,41,AL REEM ISLAND,57,Yasmina residence ,1172,2018/23880,2021,Apartment / Duplex,All beds,All types,19512306.000000000000000,10.000000000000000,257.837508117489620,3578.643324601510812
Abu Dhabi City,41,AL REEM ISLAND,57,Yasmina residence ,1172,2018/23880,2022,Apartment / Duplex,All beds,mortgage,1900000.000000000000000,1.000000000000000,257.837508117489620,3578.643324601510812
Abu Dhabi City,41,AL REEM ISLAND,57,Yasmina residence ,1172,2018/23880,2022,Apartment / Duplex,All beds,sale,2400000.000000000000000,1.000000000000000,257.837508117489620,3578.643324601510812
